year,measure_name,state,sex_name,age_name,cause_name,val,lower,upper,cause_name_clean,age_range
2021,dalys,goa,Both,5-14 Years,non-communicable diseases,2.619845217,0.0,20.9447439,non_communicable_diseases,5–14
2021,dalys,goa,Both,15-49 Years,non-communicable diseases,3510.936135,2519.691176,4770.177613,non_communicable_diseases,15–49
2021,dalys,andhra pradesh,Both,15-49 Years,"tracheal, bronchus, and lung cancer",2783.135434,1542.13944,4210.774708,tracheal_bronchus_and_lung_cancer,15–49
2021,dalys,andhra pradesh,Both,50-74 Years,"tracheal, bronchus, and lung cancer",9741.548448,5515.827346,14843.59849,tracheal_bronchus_and_lung_cancer,50–74
2021,dalys,andhra pradesh,Both,75-84 Years,"tracheal, bronchus, and lung cancer",1548.019153,875.0524768,2300.515265,tracheal_bronchus_and_lung_cancer,75–84
2021,dalys,bihar,Both,5-14 Years,asthma,1204.817579,0.0,5831.465739,asthma,5–14
2021,dalys,bihar,Both,15-49 Years,asthma,285.7268185,0.0,1455.077156,asthma,15–49
2021,dalys,bihar,Both,2-4 Years,asthma,231.2391604,0.0,1187.597221,asthma,2–4
2021,dalys,arunachal pradesh,Both,2-4 Years,respiratory infections and tuberculosis,347.825089,48.48272336,814.4508316,respiratory_infections_and_tuberculosis,2–4
2021,dalys,arunachal pradesh,Both,50-74 Years,respiratory infections and tuberculosis,666.0884208,88.2194625,1254.846731,respiratory_infections_and_tuberculosis,50–74
2021,dalys,arunachal pradesh,Both,75-84 Years,respiratory infections and tuberculosis,265.0137334,37.51636845,478.0263202,respiratory_infections_and_tuberculosis,75–84
2021,dalys,andhra pradesh,Both,2-4 Years,respiratory infections and tuberculosis,1428.333397,252.9132952,2868.337476,respiratory_infections_and_tuberculosis,2–4
2021,dalys,andhra pradesh,Both,50-74 Years,respiratory infections and tuberculosis,31096.36755,4164.965891,59296.35224,respiratory_infections_and_tuberculosis,50–74
2021,dalys,andhra pradesh,Both,75-84 Years,respiratory infections and tuberculosis,16175.32089,2287.348456,29526.09634,respiratory_infections_and_tuberculosis,75–84
2021,dalys,arunachal pradesh,Both,5-14 Years,non-communicable diseases,3.249046671,0.0,27.80539715,non_communicable_diseases,5–14
2021,dalys,arunachal pradesh,Both,15-49 Years,non-communicable diseases,3652.988725,2472.018204,4821.674684,non_communicable_diseases,15–49
2021,dalys,bihar,Both,75-84 Years,lower respiratory infections,43624.48482,6243.276567,77431.3265,lower_respiratory_infections,75–84
2021,dalys,arunachal pradesh,Both,5-14 Years,chronic respiratory diseases,3.249046671,0.0,27.80539715,chronic_respiratory_diseases,5–14
2021,dalys,arunachal pradesh,Both,15-49 Years,chronic respiratory diseases,690.685281,418.4610154,974.7358661,chronic_respiratory_diseases,15–49
2021,dalys,arunachal pradesh,Both,2-4 Years,chronic respiratory diseases,0.576133266,0.0,5.48449122,chronic_respiratory_diseases,2–4
2021,dalys,arunachal pradesh,Both,50-74 Years,chronic respiratory diseases,3479.846368,2124.999277,4939.282963,chronic_respiratory_diseases,50–74
2021,dalys,delhi,Both,15-49 Years,"tracheal, bronchus, and lung cancer",2544.678372,1530.727923,3749.977309,tracheal_bronchus_and_lung_cancer,15–49
2021,dalys,delhi,Both,50-74 Years,"tracheal, bronchus, and lung cancer",12007.9499,7282.966576,17153.30237,tracheal_bronchus_and_lung_cancer,50–74
2021,dalys,delhi,Both,75-84 Years,"tracheal, bronchus, and lung cancer",1224.024818,726.2839429,1819.836045,tracheal_bronchus_and_lung_cancer,75–84
2021,dalys,assam,Both,5-14 Years,non-communicable diseases,132.8910315,0.0,973.8135482,non_communicable_diseases,5–14
2021,dalys,assam,Both,15-49 Years,non-communicable diseases,155473.7564,127615.9144,186258.0393,non_communicable_diseases,15–49
2021,dalys,assam,Both,5-14 Years,chronic respiratory diseases,132.8910315,0.0,973.8135482,chronic_respiratory_diseases,5–14
2021,dalys,assam,Both,15-49 Years,chronic respiratory diseases,27516.2881,21358.85513,34137.48746,chronic_respiratory_diseases,15–49
2021,dalys,assam,Both,2-4 Years,chronic respiratory diseases,28.12642098,0.0,200.7991376,chronic_respiratory_diseases,2–4
2021,dalys,assam,Both,50-74 Years,chronic respiratory diseases,192008.4509,152571.7541,236153.6464,chronic_respiratory_diseases,50–74
2021,dalys,arunachal pradesh,Both,75-84 Years,chronic respiratory diseases,1508.875015,910.4013696,2161.631074,chronic_respiratory_diseases,75–84
2021,dalys,goa,Both,15-49 Years,"tracheal, bronchus, and lung cancer",63.62189673,35.76943149,99.21880889,tracheal_bronchus_and_lung_cancer,15–49
2021,dalys,goa,Both,50-74 Years,"tracheal, bronchus, and lung cancer",261.5609134,139.4690247,404.9612059,tracheal_bronchus_and_lung_cancer,50–74
2021,dalys,goa,Both,75-84 Years,"tracheal, bronchus, and lung cancer",43.47558348,23.98104748,68.05595954,tracheal_bronchus_and_lung_cancer,75–84
2021,dalys,delhi,Both,15-49 Years,chronic obstructive pulmonary disease,13023.7697,10331.03922,15325.45336,chronic_obstructive_pulmonary_disease,15–49
2021,dalys,delhi,Both,50-74 Years,chronic obstructive pulmonary disease,95353.68294,75226.01255,115307.7204,chronic_obstructive_pulmonary_disease,50–74
2021,dalys,delhi,Both,75-84 Years,chronic obstructive pulmonary disease,41759.73235,32897.04251,52100.73523,chronic_obstructive_pulmonary_disease,75–84
2021,dalys,assam,Both,75-84 Years,chronic respiratory diseases,78925.66542,62392.35574,95455.77768,chronic_respiratory_diseases,75–84
2021,dalys,chhattisgarh,Both,5-14 Years,lower respiratory infections,5275.28046,593.4031182,11451.74076,lower_respiratory_infections,5–14
2021,dalys,chhattisgarh,Both,15-49 Years,lower respiratory infections,20542.52678,3169.358009,36275.19958,lower_respiratory_infections,15–49
2021,dalys,bihar,Both,5-14 Years,respiratory infections and tuberculosis,37584.37565,5896.60931,63163.08299,respiratory_infections_and_tuberculosis,5–14
2021,dalys,bihar,Both,15-49 Years,respiratory infections and tuberculosis,61846.89386,9697.601011,98887.92285,respiratory_infections_and_tuberculosis,15–49
2021,dalys,chhattisgarh,Both,2-4 Years,lower respiratory infections,5368.892546,706.5259121,11971.61642,lower_respiratory_infections,2–4
2021,dalys,chhattisgarh,Both,50-74 Years,lower respiratory infections,53067.93989,8808.4292,94474.44653,lower_respiratory_infections,50–74
2021,dalys,assam,Both,5-14 Years,respiratory infections and tuberculosis,5823.040247,892.603452,10790.69286,respiratory_infections_and_tuberculosis,5–14
2021,dalys,assam,Both,15-49 Years,respiratory infections and tuberculosis,16193.06175,2548.908436,28935.29384,respiratory_infections_and_tuberculosis,15–49
2021,dalys,arunachal pradesh,Both,15-49 Years,"tracheal, bronchus, and lung cancer",160.1618593,88.25970699,247.6205201,tracheal_bronchus_and_lung_cancer,15–49
2021,dalys,arunachal pradesh,Both,50-74 Years,"tracheal, bronchus, and lung cancer",486.498303,264.6484879,783.8160736,tracheal_bronchus_and_lung_cancer,50–74
2021,dalys,arunachal pradesh,Both,75-84 Years,"tracheal, bronchus, and lung cancer",59.731568,31.65891652,90.83133209,tracheal_bronchus_and_lung_cancer,75–84
2021,dalys,andhra pradesh,Both,5-14 Years,lower respiratory infections,1641.764191,241.0527819,3120.219491,lower_respiratory_infections,5–14
2021,dalys,andhra pradesh,Both,15-49 Years,lower respiratory infections,8740.772244,1149.397689,16582.70092,lower_respiratory_infections,15–49
2021,dalys,andhra pradesh,Both,2-4 Years,lower respiratory infections,1428.333397,252.9132952,2868.337476,lower_respiratory_infections,2–4
2021,dalys,andhra pradesh,Both,50-74 Years,lower respiratory infections,31096.36755,4164.965891,59296.35224,lower_respiratory_infections,50–74
2021,dalys,goa,Both,5-14 Years,chronic respiratory diseases,2.619845217,0.0,20.9447439,chronic_respiratory_diseases,5–14
2021,dalys,goa,Both,15-49 Years,chronic respiratory diseases,289.0767155,212.8668936,385.0745077,chronic_respiratory_diseases,15–49
2021,dalys,goa,Both,2-4 Years,chronic respiratory diseases,0.473374023,0.0,3.803731379,chronic_respiratory_diseases,2–4
2021,dalys,goa,Both,50-74 Years,chronic respiratory diseases,2892.786701,1991.239686,3955.851826,chronic_respiratory_diseases,50–74
2021,dalys,goa,Both,75-84 Years,chronic respiratory diseases,1729.928,1191.724781,2357.512458,chronic_respiratory_diseases,75–84
2021,dalys,chhattisgarh,Both,5-14 Years,asthma,234.9331862,0.0,1013.118303,asthma,5–14
2021,dalys,chhattisgarh,Both,15-49 Years,asthma,57.3053711,0.0,275.4364784,asthma,15–49
2021,dalys,chhattisgarh,Both,2-4 Years,asthma,42.68689071,0.0,194.4186507,asthma,2–4
2021,dalys,delhi,Both,5-14 Years,lower respiratory infections,1040.05832,147.3487377,1815.868669,lower_respiratory_infections,5–14
2021,dalys,delhi,Both,15-49 Years,lower respiratory infections,4043.300479,570.1350354,6947.400575,lower_respiratory_infections,15–49
2021,dalys,delhi,Both,2-4 Years,lower respiratory infections,1076.801641,158.269476,2183.186076,lower_respiratory_infections,2–4
2021,dalys,delhi,Both,50-74 Years,lower respiratory infections,9545.588375,1352.415541,16253.74393,lower_respiratory_infections,50–74
2021,dalys,assam,Both,2-4 Years,non-communicable diseases,28.12642098,0.0,200.7991376,non_communicable_diseases,2–4
2021,dalys,assam,Both,50-74 Years,non-communicable diseases,577058.9258,479018.5739,686757.9747,non_communicable_diseases,50–74
2021,dalys,assam,Both,75-84 Years,non-communicable diseases,152666.9153,126590.1729,178195.2714,non_communicable_diseases,75–84
2021,dalys,arunachal pradesh,Both,15-49 Years,chronic obstructive pulmonary disease,689.9024982,418.4591507,974.5745716,chronic_obstructive_pulmonary_disease,15–49
2021,dalys,arunachal pradesh,Both,50-74 Years,chronic obstructive pulmonary disease,3479.846368,2124.999277,4939.282963,chronic_obstructive_pulmonary_disease,50–74
2021,dalys,arunachal pradesh,Both,75-84 Years,chronic obstructive pulmonary disease,1508.875015,910.4013696,2161.631074,chronic_obstructive_pulmonary_disease,75–84
2021,dalys,goa,Both,5-14 Years,asthma,2.619845217,0.0,20.9447439,asthma,5–14
2021,dalys,goa,Both,15-49 Years,asthma,0.64591806,0.0,4.954411086,asthma,15–49
2021,dalys,goa,Both,2-4 Years,asthma,0.473374023,0.0,3.803731379,asthma,2–4
2021,dalys,delhi,Both,75-84 Years,lower respiratory infections,3959.052063,533.1458014,6649.88963,lower_respiratory_infections,75–84
2021,dalys,assam,Both,15-49 Years,chronic obstructive pulmonary disease,27485.36474,21286.81259,34046.69591,chronic_obstructive_pulmonary_disease,15–49
2021,dalys,assam,Both,50-74 Years,chronic obstructive pulmonary disease,192008.4509,152571.7541,236153.6464,chronic_obstructive_pulmonary_disease,50–74
2021,dalys,assam,Both,75-84 Years,chronic obstructive pulmonary disease,78925.66542,62392.35574,95455.77768,chronic_obstructive_pulmonary_disease,75–84
2021,dalys,gujarat,Both,5-14 Years,lower respiratory infections,5924.795528,867.5124094,10452.57181,lower_respiratory_infections,5–14
2021,dalys,gujarat,Both,15-49 Years,lower respiratory infections,22006.85407,3426.843364,38107.26134,lower_respiratory_infections,15–49
2021,dalys,goa,Both,15-49 Years,chronic obstructive pulmonary disease,288.4307974,212.555268,382.424361,chronic_obstructive_pulmonary_disease,15–49
2021,dalys,goa,Both,50-74 Years,chronic obstructive pulmonary disease,2892.786701,1991.239686,3955.851826,chronic_obstructive_pulmonary_disease,50–74
2021,dalys,goa,Both,75-84 Years,chronic obstructive pulmonary disease,1729.928,1191.724781,2357.512458,chronic_obstructive_pulmonary_disease,75–84
2021,dalys,gujarat,Both,2-4 Years,lower respiratory infections,6697.032945,1089.70833,12737.3118,lower_respiratory_infections,2–4
2021,dalys,gujarat,Both,50-74 Years,lower respiratory infections,60821.3722,9868.999791,105935.2306,lower_respiratory_infections,50–74
2021,dalys,goa,Both,5-14 Years,lower respiratory infections,27.90576843,3.52325182,53.977718,lower_respiratory_infections,5–14
2021,dalys,goa,Both,15-49 Years,lower respiratory infections,204.3830807,29.47380555,396.0072035,lower_respiratory_infections,15–49
2021,dalys,bihar,Both,5-14 Years,non-communicable diseases,1204.817579,0.0,5831.465739,non_communicable_diseases,5–14
2021,dalys,bihar,Both,15-49 Years,non-communicable diseases,397640.5352,316810.5385,493270.421,non_communicable_diseases,15–49
2021,dalys,chhattisgarh,Both,75-84 Years,lower respiratory infections,15170.58697,2323.146346,26909.32298,lower_respiratory_infections,75–84
2021,dalys,goa,Both,2-4 Years,lower respiratory infections,28.99737547,3.688005087,63.66590141,lower_respiratory_infections,2–4
2021,dalys,goa,Both,50-74 Years,lower respiratory infections,803.5498432,108.7923441,1559.958375,lower_respiratory_infections,50–74
2021,dalys,himachal pradesh,Both,5-14 Years,respiratory infections and tuberculosis,406.0606492,58.02734928,726.3493532,respiratory_infections_and_tuberculosis,5–14
2021,dalys,himachal pradesh,Both,15-49 Years,respiratory infections and tuberculosis,1754.915554,283.7600066,3015.311863,respiratory_infections_and_tuberculosis,15–49
2021,dalys,bihar,Both,5-14 Years,chronic respiratory diseases,1204.817579,0.0,5831.465739,chronic_respiratory_diseases,5–14
2021,dalys,bihar,Both,15-49 Years,chronic respiratory diseases,78511.85966,61790.99774,93901.67324,chronic_respiratory_diseases,15–49
2021,dalys,bihar,Both,2-4 Years,chronic respiratory diseases,231.2391604,0.0,1187.597221,chronic_respiratory_diseases,2–4
2021,dalys,bihar,Both,50-74 Years,chronic respiratory diseases,792978.8976,641379.6582,955310.4772,chronic_respiratory_diseases,50–74
2021,dalys,assam,Both,2-4 Years,respiratory infections and tuberculosis,8983.047621,1460.265356,19624.84413,respiratory_infections_and_tuberculosis,2–4
2021,dalys,assam,Both,50-74 Years,respiratory infections and tuberculosis,33483.89982,5024.932103,58133.68768,respiratory_infections_and_tuberculosis,50–74
2021,dalys,assam,Both,75-84 Years,respiratory infections and tuberculosis,11357.02869,1706.809781,20449.93994,respiratory_infections_and_tuberculosis,75–84
2021,dalys,bihar,Both,2-4 Years,respiratory infections and tuberculosis,58968.3127,9394.112482,107679.7729,respiratory_infections_and_tuberculosis,2–4
2021,dalys,bihar,Both,50-74 Years,respiratory infections and tuberculosis,119188.3026,18953.89316,197836.5257,respiratory_infections_and_tuberculosis,50–74
2021,dalys,bihar,Both,75-84 Years,respiratory infections and tuberculosis,43624.48482,6243.276567,77431.3265,respiratory_infections_and_tuberculosis,75–84
2021,dalys,andhra pradesh,Both,75-84 Years,lower respiratory infections,16175.32089,2287.348456,29526.09634,lower_respiratory_infections,75–84
2021,dalys,andhra pradesh,Both,5-14 Years,asthma,319.8397708,0.0,1626.421238,asthma,5–14
2021,dalys,andhra pradesh,Both,15-49 Years,asthma,81.04555023,0.0,393.3472491,asthma,15–49
2021,dalys,andhra pradesh,Both,2-4 Years,asthma,62.39224456,0.0,299.9878847,asthma,2–4
2021,dalys,himachal pradesh,Both,5-14 Years,chronic respiratory diseases,21.69268023,0.0,147.0355565,chronic_respiratory_diseases,5–14
2021,dalys,himachal pradesh,Both,15-49 Years,chronic respiratory diseases,5703.494376,3888.14418,7752.127669,chronic_respiratory_diseases,15–49
2021,dalys,himachal pradesh,Both,2-4 Years,chronic respiratory diseases,3.643616096,0.0,25.64356601,chronic_respiratory_diseases,2–4
2021,dalys,himachal pradesh,Both,50-74 Years,chronic respiratory diseases,67065.25929,45412.34793,92292.68692,chronic_respiratory_diseases,50–74
2021,dalys,bihar,Both,2-4 Years,non-communicable diseases,231.2391604,0.0,1187.597221,non_communicable_diseases,2–4
2021,dalys,bihar,Both,50-74 Years,non-communicable diseases,1983113.066,1650803.046,2352743.24,non_communicable_diseases,50–74
2021,dalys,bihar,Both,75-84 Years,non-communicable diseases,682496.3179,576540.6053,813244.2332,non_communicable_diseases,75–84
2021,dalys,goa,Both,75-84 Years,lower respiratory infections,435.9292821,68.67497583,835.7277677,lower_respiratory_infections,75–84
2021,dalys,bihar,Both,75-84 Years,chronic respiratory diseases,365644.6565,294144.9908,445211.4043,chronic_respiratory_diseases,75–84
2021,dalys,haryana,Both,15-49 Years,"tracheal, bronchus, and lung cancer",3926.434379,2431.567866,5721.994793,tracheal_bronchus_and_lung_cancer,15–49
2021,dalys,haryana,Both,50-74 Years,"tracheal, bronchus, and lung cancer",11141.31886,6798.844497,16219.92732,tracheal_bronchus_and_lung_cancer,50–74
2021,dalys,haryana,Both,75-84 Years,"tracheal, bronchus, and lung cancer",1115.617365,662.3840952,1635.096519,tracheal_bronchus_and_lung_cancer,75–84
2021,dalys,jammu and kashmir,Both,5-14 Years,respiratory infections and tuberculosis,1339.090719,207.3693496,2377.338431,respiratory_infections_and_tuberculosis,5–14
2021,dalys,jammu and kashmir,Both,15-49 Years,respiratory infections and tuberculosis,4259.861363,653.5482046,7455.68491,respiratory_infections_and_tuberculosis,15–49
2021,dalys,karnataka,Both,5-14 Years,lower respiratory infections,3139.112297,470.2100364,5899.449441,lower_respiratory_infections,5–14
2021,dalys,karnataka,Both,15-49 Years,lower respiratory infections,14099.84749,2190.425286,26628.42223,lower_respiratory_infections,15–49
2021,dalys,jammu and kashmir,Both,5-14 Years,chronic respiratory diseases,83.08445737,0.0,466.6870076,chronic_respiratory_diseases,5–14
2021,dalys,jammu and kashmir,Both,15-49 Years,chronic respiratory diseases,11950.8293,9303.391887,14906.63482,chronic_respiratory_diseases,15–49
2021,dalys,jammu and kashmir,Both,2-4 Years,chronic respiratory diseases,12.18062834,0.0,66.09106138,chronic_respiratory_diseases,2–4
2021,dalys,jammu and kashmir,Both,50-74 Years,chronic respiratory diseases,97262.42101,73099.59199,122224.6718,chronic_respiratory_diseases,50–74
2021,dalys,gujarat,Both,75-84 Years,lower respiratory infections,20433.27003,3025.333229,35856.26085,lower_respiratory_infections,75–84
2021,dalys,goa,Both,5-14 Years,respiratory infections and tuberculosis,27.90576843,3.52325182,53.977718,respiratory_infections_and_tuberculosis,5–14
2021,dalys,goa,Both,15-49 Years,respiratory infections and tuberculosis,204.3830807,29.47380555,396.0072035,respiratory_infections_and_tuberculosis,15–49
2021,dalys,karnataka,Both,2-4 Years,lower respiratory infections,5957.600061,951.6849497,12221.83827,lower_respiratory_infections,2–4
2021,dalys,karnataka,Both,50-74 Years,lower respiratory infections,34178.65431,5060.681896,61580.36004,lower_respiratory_infections,50–74
2021,dalys,haryana,Both,15-49 Years,chronic obstructive pulmonary disease,22327.17382,17761.80073,27301.20274,chronic_obstructive_pulmonary_disease,15–49
2021,dalys,haryana,Both,50-74 Years,chronic obstructive pulmonary disease,193673.7889,155617.0422,236374.984,chronic_obstructive_pulmonary_disease,50–74
2021,dalys,haryana,Both,75-84 Years,chronic obstructive pulmonary disease,76124.49478,59807.09429,92735.01545,chronic_obstructive_pulmonary_disease,75–84
2021,dalys,himachal pradesh,Both,75-84 Years,chronic respiratory diseases,30105.27946,20310.17256,41315.9216,chronic_respiratory_diseases,75–84
2021,dalys,haryana,Both,5-14 Years,lower respiratory infections,2055.958358,340.4865419,3532.724341,lower_respiratory_infections,5–14
2021,dalys,haryana,Both,15-49 Years,lower respiratory infections,8404.580397,1359.914916,14277.68505,lower_respiratory_infections,15–49
2021,dalys,haryana,Both,2-4 Years,lower respiratory infections,2634.552179,427.2317658,5012.306663,lower_respiratory_infections,2–4
2021,dalys,haryana,Both,50-74 Years,lower respiratory infections,20064.20023,3268.713303,34309.54669,lower_respiratory_infections,50–74
2021,dalys,delhi,Both,5-14 Years,asthma,495.1456527,0.0,1753.273073,asthma,5–14
2021,dalys,delhi,Both,15-49 Years,asthma,124.1036834,0.0,434.3028178,asthma,15–49
2021,dalys,delhi,Both,2-4 Years,asthma,86.3589153,0.0,280.6343741,asthma,2–4
2021,dalys,gujarat,Both,5-14 Years,asthma,955.7862357,0.0,3740.4172,asthma,5–14
2021,dalys,gujarat,Both,15-49 Years,asthma,253.1897809,0.0,1038.764512,asthma,15–49
2021,dalys,gujarat,Both,2-4 Years,asthma,169.3218375,0.0,641.5083951,asthma,2–4
2021,dalys,jammu and kashmir,Both,2-4 Years,non-communicable diseases,12.18062834,0.0,66.09106138,non_communicable_diseases,2–4
2021,dalys,jammu and kashmir,Both,50-74 Years,non-communicable diseases,235248.5842,191298.5024,283831.1098,non_communicable_diseases,50–74
2021,dalys,jammu and kashmir,Both,75-84 Years,non-communicable diseases,82966.29843,68400.05486,98341.70217,non_communicable_diseases,75–84
2021,dalys,himachal pradesh,Both,15-49 Years,"tracheal, bronchus, and lung cancer",927.7219138,525.6144557,1407.723475,tracheal_bronchus_and_lung_cancer,15–49
2021,dalys,himachal pradesh,Both,50-74 Years,"tracheal, bronchus, and lung cancer",3398.26992,1980.968589,5255.534309,tracheal_bronchus_and_lung_cancer,50–74
2021,dalys,himachal pradesh,Both,75-84 Years,"tracheal, bronchus, and lung cancer",348.9806324,197.488146,554.3790629,tracheal_bronchus_and_lung_cancer,75–84
2021,dalys,jharkhand,Both,5-14 Years,respiratory infections and tuberculosis,6384.228007,1002.564193,13006.86266,respiratory_infections_and_tuberculosis,5–14
2021,dalys,jharkhand,Both,15-49 Years,respiratory infections and tuberculosis,13290.06277,2044.84418,21700.7833,respiratory_infections_and_tuberculosis,15–49
2021,dalys,karnataka,Both,75-84 Years,lower respiratory infections,16031.64511,2236.401227,29819.85267,lower_respiratory_infections,75–84
2021,dalys,assam,Both,15-49 Years,"tracheal, bronchus, and lung cancer",4051.417638,2494.892557,5931.639963,tracheal_bronchus_and_lung_cancer,15–49
2021,dalys,assam,Both,50-74 Years,"tracheal, bronchus, and lung cancer",15045.19406,9292.311243,22266.49746,tracheal_bronchus_and_lung_cancer,50–74
2021,dalys,assam,Both,75-84 Years,"tracheal, bronchus, and lung cancer",1456.786481,921.4159566,2119.795699,tracheal_bronchus_and_lung_cancer,75–84
2021,dalys,jharkhand,Both,5-14 Years,chronic respiratory diseases,338.4201815,0.0,1527.68008,chronic_respiratory_diseases,5–14
2021,dalys,jharkhand,Both,15-49 Years,chronic respiratory diseases,22096.0312,17807.4502,27064.34152,chronic_respiratory_diseases,15–49
2021,dalys,jharkhand,Both,2-4 Years,chronic respiratory diseases,69.29912481,0.0,308.6293094,chronic_respiratory_diseases,2–4
2021,dalys,jharkhand,Both,50-74 Years,chronic respiratory diseases,199524.4822,158793.4427,252537.3233,chronic_respiratory_diseases,50–74
2021,dalys,jammu and kashmir,Both,75-84 Years,chronic respiratory diseases,46302.32769,34479.6769,57995.45643,chronic_respiratory_diseases,75–84
2021,dalys,haryana,Both,5-14 Years,asthma,220.8313714,0.0,1054.112768,asthma,5–14
2021,dalys,haryana,Both,15-49 Years,asthma,62.44167611,0.0,325.8060726,asthma,15–49
2021,dalys,haryana,Both,2-4 Years,asthma,38.28607057,0.0,184.3983017,asthma,2–4
2021,dalys,jammu and kashmir,Both,2-4 Years,respiratory infections and tuberculosis,322.8283514,52.47884999,665.5671762,respiratory_infections_and_tuberculosis,2–4
2021,dalys,jammu and kashmir,Both,50-74 Years,respiratory infections and tuberculosis,8739.845161,1264.223197,15620.21383,respiratory_infections_and_tuberculosis,50–74
2021,dalys,jammu and kashmir,Both,75-84 Years,respiratory infections and tuberculosis,3995.970644,582.7228509,7122.678141,respiratory_infections_and_tuberculosis,75–84
2021,dalys,gujarat,Both,5-14 Years,respiratory infections and tuberculosis,5924.795528,867.5124094,10452.57181,respiratory_infections_and_tuberculosis,5–14
2021,dalys,gujarat,Both,15-49 Years,respiratory infections and tuberculosis,22006.85407,3426.843364,38107.26134,respiratory_infections_and_tuberculosis,15–49
2021,dalys,gujarat,Both,5-14 Years,chronic respiratory diseases,955.7862357,0.0,3740.4172,chronic_respiratory_diseases,5–14
2021,dalys,gujarat,Both,15-49 Years,chronic respiratory diseases,51254.92754,38202.77757,64899.22166,chronic_respiratory_diseases,15–49
2021,dalys,gujarat,Both,2-4 Years,chronic respiratory diseases,169.3218375,0.0,641.5083951,chronic_respiratory_diseases,2–4
2021,dalys,gujarat,Both,50-74 Years,chronic respiratory diseases,494633.0265,365099.9614,627596.5758,chronic_respiratory_diseases,50–74
2021,dalys,haryana,Both,75-84 Years,lower respiratory infections,6895.372481,1151.932712,12104.145,lower_respiratory_infections,75–84
2021,dalys,gujarat,Both,2-4 Years,non-communicable diseases,169.3218375,0.0,641.5083951,non_communicable_diseases,2–4
2021,dalys,gujarat,Both,50-74 Years,non-communicable diseases,1559566.83,1250613.787,1873560.689,non_communicable_diseases,50–74
2021,dalys,gujarat,Both,75-84 Years,non-communicable diseases,429947.9633,342103.8657,513035.9033,non_communicable_diseases,75–84
2021,dalys,goa,Both,2-4 Years,respiratory infections and tuberculosis,28.99737547,3.688005087,63.66590141,respiratory_infections_and_tuberculosis,2–4
2021,dalys,goa,Both,50-74 Years,respiratory infections and tuberculosis,803.5498432,108.7923441,1559.958375,respiratory_infections_and_tuberculosis,50–74
2021,dalys,goa,Both,75-84 Years,respiratory infections and tuberculosis,435.9292821,68.67497583,835.7277677,respiratory_infections_and_tuberculosis,75–84
2021,dalys,himachal pradesh,Both,5-14 Years,lower respiratory infections,406.0606492,58.02734928,726.3493532,lower_respiratory_infections,5–14
2021,dalys,himachal pradesh,Both,15-49 Years,lower respiratory infections,1754.915554,283.7600066,3015.311863,lower_respiratory_infections,15–49
2021,dalys,himachal pradesh,Both,2-4 Years,lower respiratory infections,450.6756056,69.10378181,976.7282862,lower_respiratory_infections,2–4
2021,dalys,himachal pradesh,Both,50-74 Years,lower respiratory infections,5198.823513,800.7264206,9399.413919,lower_respiratory_infections,50–74
2021,dalys,karnataka,Both,5-14 Years,asthma,1137.592147,0.0,3957.466152,asthma,5–14
2021,dalys,karnataka,Both,15-49 Years,asthma,270.6565969,0.0,1025.502883,asthma,15–49
2021,dalys,karnataka,Both,2-4 Years,asthma,219.2477079,0.0,746.9824105,asthma,2–4
2021,dalys,jammu and kashmir,Both,15-49 Years,chronic obstructive pulmonary disease,11925.4466,9275.221589,14888.5415,chronic_obstructive_pulmonary_disease,15–49
2021,dalys,jammu and kashmir,Both,50-74 Years,chronic obstructive pulmonary disease,97262.42101,73099.59199,122224.6718,chronic_obstructive_pulmonary_disease,50–74
2021,dalys,jammu and kashmir,Both,75-84 Years,chronic obstructive pulmonary disease,46302.32769,34479.6769,57995.45643,chronic_obstructive_pulmonary_disease,75–84
2021,dalys,himachal pradesh,Both,15-49 Years,chronic obstructive pulmonary disease,5697.740057,3886.126714,7751.652797,chronic_obstructive_pulmonary_disease,15–49
2021,dalys,himachal pradesh,Both,50-74 Years,chronic obstructive pulmonary disease,67065.25929,45412.34793,92292.68692,chronic_obstructive_pulmonary_disease,50–74
2021,dalys,himachal pradesh,Both,75-84 Years,chronic obstructive pulmonary disease,30105.27946,20310.17256,41315.9216,chronic_obstructive_pulmonary_disease,75–84
2021,dalys,haryana,Both,5-14 Years,respiratory infections and tuberculosis,2055.958358,340.4865419,3532.724341,respiratory_infections_and_tuberculosis,5–14
2021,dalys,haryana,Both,15-49 Years,respiratory infections and tuberculosis,8404.580397,1359.914916,14277.68505,respiratory_infections_and_tuberculosis,15–49
2021,dalys,jammu and kashmir,Both,5-14 Years,non-communicable diseases,83.08445737,0.0,466.6870076,non_communicable_diseases,5–14
2021,dalys,jammu and kashmir,Both,15-49 Years,non-communicable diseases,63450.98702,51379.66131,77423.79998,non_communicable_diseases,15–49
2021,dalys,gujarat,Both,2-4 Years,respiratory infections and tuberculosis,6697.032945,1089.70833,12737.3118,respiratory_infections_and_tuberculosis,2–4
2021,dalys,gujarat,Both,50-74 Years,respiratory infections and tuberculosis,60821.3722,9868.999791,105935.2306,respiratory_infections_and_tuberculosis,50–74
2021,dalys,gujarat,Both,75-84 Years,respiratory infections and tuberculosis,20433.27003,3025.333229,35856.26085,respiratory_infections_and_tuberculosis,75–84
2021,dalys,jammu and kashmir,Both,5-14 Years,lower respiratory infections,1339.090719,207.3693496,2377.338431,lower_respiratory_infections,5–14
